logFC..nacl...control	logFC..h2o2...control	logFC..sorb...control	logCPM	F	PValue	FDR
KAF5841643	0.868189936217262	0.499078922495638	0.51145686757794	3.8662396738565	4.66710861973755	0.0215395593970384	0.0858939950548212
KAF5842393	-0.441128696130837	0.117155786161853	-0.30477476339424	3.61850623829542	4.66642208171854	0.0215493281333364	0.0858939950548212
KAF5839605	-6.32868278112817	0.15186778652595	-2.41665923027057	-1.33547229081452	5.02921716409065	0.021599435416083	0.0860386717661108
KAF5841194	0.0403902262074545	-0.0506204106110508	-0.0681777788906776	14.6080992615408	4.65324466877748	0.0217378255925469	0.0865346028380622
KAF5838457	-1.03189595041135	0.352387524187937	-0.249996496413961	0.782484343306911	4.64974020564682	0.0217882759094601	0.0866800503933184
KAF5834900	-2.8704906438379	0.00735312550691631	0.190394155913926	1.23558507101146	4.64625930492929	0.0218385210670249	0.0868244966480951
KAF5841871	0.757065458287549	0.145205644406727	-0.103988490864755	3.25841186157554	4.64061274564426	0.021920311643118	0.0870940953677456
KAF5834077	0.702292234998793	0.388120501261795	0.419950690917644	3.97844597056844	4.6389302793483	0.0219447506553321	0.087135625610401
KAF5832627	-0.136792621481736	0.318992720544999	0.0222031004198109	5.27504921613286	4.63593045743386	0.021988403380357	0.0872533458978497
KAF5825529	-0.12826672598748	0.185690290127411	-0.0898313853861794	7.67372807479611	4.63345244445905	0.022024538581401	0.0873411046226151
KAF5834487	-2.70002365702215	-0.492253140946916	-1.38526080492096	-0.273631641953842	4.63119911280341	0.0220574570104323	0.0874144468477475
KAF5840063	1.51256734655469	1.31997835942757	1.32934298967016	0.767334933646014	4.63026667068331	0.0220710954882033	0.0874144468477475
KAF5829766	0.732561930675554	0.142538696474654	0.940677543430669	1.75993447860929	4.62802511232467	0.0221039218178944	0.0874254234982139
KAF5831341	-0.870734575145647	0.00954607054574915	-0.411208793147852	2.18345946995106	4.62771211046102	0.0221085100388737	0.0874254234982139
KAF5843024	0.76889000298611	0.217886413154092	0.292187640144878	5.06718839297084	4.62720364376847	0.022115965880126	0.0874254234982139
KAF5834775	-0.714245471281073	-0.85436749027923	-1.35041159246206	0.642162057662342	4.62473062041587	0.0221522702384406	0.0875134074733578
KAF5827762	0.455900210818637	-0.326813903087246	0.331252040440024	2.87488742930994	4.61959741720269	0.0222278465701045	0.0877563270796902
KAF5834974	0.449001307792483	0.105418646286241	0.361603717662423	9.19025315123599	4.61616077249421	0.0222786109880311	0.0879010427203507
KAF5830517	0.874904344688153	0.467245124852423	0.522500931559505	2.66367824046686	4.61473426471379	0.0222997220071696	0.0879286506991561
KAF5837146	0.354558319726126	0.209423339815357	0.31658781397872	6.34397051311717	4.61311733245792	0.0223236791017495	0.0879674388386461
KAF5840808	-0.959827206635769	0.0956748529695614	-0.0101317753353429	0.751513476260172	4.60934757971395	0.0223796488478924	0.0880832225352582
KAF5833456	-1.67544139113717	4.13695506355446	4.1061238946833	1.75909739771496	4.60923391930745	0.0223813388881724	0.0880832225352582
KAF5837101	0.787173821313038	-0.136240704043111	0.112907292504821	3.35118414721544	4.6047867388946	0.0224475808994039	0.0882664461817788
KAF5827144	1.14990046607587	-0.394471867919002	0.669308126636938	2.70087548339341	4.60420715210468	0.0224562306899068	0.0882664461817788
KAF5837118	0.594035911942461	-0.0345258698754089	0.00643598709619693	2.37403909479242	4.5944895296695	0.0226018324926144	0.0887775253657368
KAF5843650	-1.07999268171181	0.443689469014832	0.199214064287627	0.964464490768196	4.59363046817044	0.0226147564615448	0.0887775253657368
KAF5841804	-0.742876659687116	-0.196351139162913	-0.49979459101536	2.76337083974146	4.59112952580766	0.0226524300194315	0.0888445303656771
KAF5840459	-0.109961175700418	-0.136079425892165	-0.474232711224706	4.59001887664268	4.590604604434	0.0226603465089985	0.0888445303656771
KAF5843453	-0.537868177016782	0.0187869097852228	-0.269061404214669	4.58779711849047	4.58753235903727	0.0227067441018179	0.0889704501599533
KAF5833664	0.865917806817139	0.0152077065794811	0.250278982807237	2.17795066040151	4.57988572840076	0.0228227024215935	0.0893147524825793
KAF5841596	0.258046430044153	0.52630102920275	0.0632527777339098	5.48629325212745	4.57984720961558	0.0228232882748421	0.0893147524825793
KAF5842634	0.731239023179778	-0.424616786379954	0.25032862380426	2.26655618359383	4.57864475779256	0.0228415857655254	0.0893302443937372
KAF5835892	-0.208598498335663	-0.604489473465711	-0.148611485591681	7.67328930923525	4.57641376325104	0.0228755793345703	0.0894070635221912
KAF5828757	-0.524481402125264	0.114053405176356	0.0272463159528936	4.14539011817139	4.56862741970201	0.0229946785265617	0.0898162051539056
KAF5836888	0.589895825005532	0.190720898626192	0.852659666858507	1.79264402888902	4.56665878512121	0.023024903985544	0.0898779146804128
KAF5842676	0.469689913574069	0.291312363497575	0.299008135642529	5.72098414307055	4.56293054165297	0.0230822715427709	0.0900454300009159
KAF5828945	-0.223581649313676	0.170574611289847	-0.313105019424216	8.35658458301082	4.56046070489799	0.023120366604361	0.090112707952343
KAF5837657	-0.472453730812566	0.421702186769828	-0.506994468795365	3.85313644444753	4.55993747888672	0.0231284462304649	0.090112707952343
KAF5825543	-0.427628857250068	0.911953563548185	-0.281796331394297	2.46118235839199	4.55891385236488	0.0231442624515958	0.0901179719209013
KAF5843792	-0.556913104591787	-0.00265656142011399	-0.254959246499582	3.88403883380614	4.55564668918627	0.0231948276111157	0.0902584484804815
KAF5835950	-0.0861371118813641	0.334537581893549	0.130016281950751	5.80285496923831	4.55259970129196	0.023242100261872	0.0903859454628357
KAF5826810	-0.64252043112878	-0.145357310548883	-0.0544258415254133	3.64888870986052	4.55093210502706	0.0232680194128584	0.0904302937879648
KAF5843660	-0.823810575684228	0.363451522717597	-0.733679849936517	0.992437666740189	4.54917922192815	0.0232953001814521	0.0904334219238905
KAF5842775	-3.66287457531604	0.0794823571103485	-0.300077393057569	0.658411330061978	4.54901513049389	0.0232978558888996	0.0904334219238905
KAF5832045	1.20213141084324	0.903622830982408	0.904458678002791	0.810832502441092	4.54428269679737	0.0233717026896842	0.0906635789269818
KAF5837543	-0.9544920034281	0.865373586406671	0.223074732360411	0.0942750260908445	4.5339215870846	0.023534328123463	0.0912376255190879
KAF5832827	-0.457108672185001	0.433555172002846	0.0545626402032648	3.51064859098894	4.52807671278447	0.0236266446391909	0.0915385547898999
KAF5841245	-0.79960059392921	0.145154023011324	0.195745935398748	1.61964525793878	4.52394138375671	0.0236922126602119	0.0917355406296584
KAF5841325	-0.871410988464894	-0.00193195795655462	0.0851945718267525	3.91454911025362	4.52066940289083	0.0237442408401378	0.0918798884683592
KAF5829589	0.371352272896893	-0.239731060699733	-0.0782709801129158	5.2368660095229	4.51709272158229	0.0238012652170077	0.0920433782135059
KAF5837730	-4.09292912403788	-1.23668845144199	-1.38796276255442	-0.352115883801708	4.51038401629413	0.0239086520042999	0.0923238432480197
KAF5831798	0.650959104470136	0.0212721541119444	0.167432924044568	3.03947739995521	4.51012608296016	0.0239127919279129	0.0923238432480197
KAF5839894	-2.19322918867056	0.0681741447821192	-1.26330430122428	1.03943561248401	4.5097862476389	0.023918247672922	0.0923238432480197
KAF5833999	-0.354177062018705	0.124335213672884	-0.0591476477048532	4.81512367817621	4.50515687040288	0.0239927115323644	0.0925539274592138
KAF5829755	0.757478164185294	0.188507754119268	-0.308818217382161	2.92419870716226	4.50316070446212	0.0240249026403454	0.0926207570849949
KAF5831107	3.38453837650623	0.796947755236167	1.06807922873444	-1.0847156905992	4.50113552705018	0.0240576126155451	0.0926895031508016
KAF5836938	0.0518798233614361	0.027564806788078	0.116695021475254	13.2277667556898	4.49974698235183	0.0240800696558366	0.0927186860048591
KAF5825687	-0.731405547870825	-0.0829404495174973	-0.196966511771229	4.6382221561503	4.49737436516218	0.0241184982595322	0.0928092922525544
KAF5836283	-1.20005745234199	0.263235968304172	-0.460722499391374	3.72458410291126	4.48798700722499	0.0242712390937181	0.0932941225292972
KAF5843203	0.0331957860683354	0.475722067623586	0.541734282807421	2.68286415397244	4.48732294287639	0.0242820862877592	0.0932941225292972
KAF5843795	-0.320596212159974	0.256255570301863	-0.397197498936666	3.02504167485107	4.48687436280479	0.0242894168126035	0.0932941225292972
KAF5841732	0.628894731542896	0.424635315570389	0.345734795164949	4.87258453257606	4.48057976221455	0.0243925509569594	0.0936325277029312
KAF5840124	3.61883142667998	1.13298385732088	2.91697061852089	0.277630773942164	4.47814539039728	0.0244325726459713	0.093728403684976
KAF5829299	-1.08348217399763	-0.106528939456984	-0.627795571966812	3.60564190371643	4.4751917675551	0.0244812328718197	0.0938572804870381
KAF5829277	0.807157956588458	0.457634432053817	0.399737759420547	4.79543598889081	4.47331126076365	0.0245122721120424	0.0939184841685264
KAF5836725	-0.991767178026838	0.0671113114094635	-0.139407469748172	0.873878512151155	4.47206754812088	0.0245328255474739	0.0939394610699215
KAF5841388	-2.70213925410285	-0.398340030023554	-1.17383683972594	0.866365467192455	4.4649216978965	0.0246513035615903	0.0943351481503119
KAF5829211	0.384598398439616	0.343879924603521	0.867473885104782	2.79001979507879	4.45482768990956	0.0248197902880828	0.0949216043552829
KAF5826417	-0.0575444064001081	0.12869948329867	0.168088594011448	8.26467637770988	4.45118195056718	0.0248809708721459	0.0950972076892447
KAF5840881	-0.564308209369472	0.0634620047517735	-0.34524592214569	5.1030271188455	4.4489357858536	0.0249187513888508	0.0951161318390693
KAF5841723	4.06012266828452	1.55224276187432	2.33600888930063	1.3727772002108	4.4486943630883	0.0249228160660951	0.0951161318390693
KAF5842653	0.680566905250472	-0.00694659406616856	0.0421223573800568	3.20697555139435	4.44816540622319	0.0249317244451365	0.0951161318390693
KAF5834387	1.51399451705855	0.695026729453738	0.690243977506168	4.93799129942937	4.44235207450053	0.0250298719303738	0.0954321310442038
KAF5835154	0.177782524174295	-0.36334071068898	-1.21206531616209	1.08084893856339	4.44081675222871	0.0250558675095768	0.095472816259733
KAF5829037	0.128955090651713	-0.0993370612914806	0.0969449655825204	11.6572115446075	4.42048682420407	0.0254030452351549	0.0967005029397325
KAF5842835	-3.49045817262137	0.208165620143842	-1.30038969129294	-0.797039957779755	4.42013484144477	0.0254091048655445	0.0967005029397325
KAF5830768	-1.04569746430492	-0.288188619446	-1.45521766226448	1.80089309363214	4.4187542666716	0.0254328885553825	0.0967058281337714
KAF5828926	0.74100292445523	-0.0296644535029893	0.138852645698094	3.63951902549119	4.41825190417152	0.0254415493276487	0.0967058281337714
KAF5830836	-1.10939255708451	0.0646044675807851	-0.213988171075029	0.422372599909143	4.41566043495912	0.0254862806364059	0.0968167855882979
KAF5840389	0.683543173268564	0.354407867221034	0.336908979666658	3.47577979972522	4.41087177625823	0.0255691768829775	0.097072499683699
KAF5837493	-0.30142977710812	-0.128707880313115	0.159999190105748	5.24639935091792	4.40756121689044	0.0256266679391977	0.0972315111213166
KAF5825628	6.64820392743946	5.10430306715638	7.07259971891885	-0.855089282771367	4.73309362094954	0.0256823160707453	0.0973257263309965
KAF5838154	-0.876109547740657	0.0233491845170096	-0.463513204340966	2.3850675620751	4.40434040328345	0.0256827438343753	0.0973257263309965
KAF5835967	-0.0290784296302787	-0.400921454616349	-0.867705335124476	2.13316759412729	4.39571963837478	0.0258335342588557	0.0977782284338851
KAF5835951	-0.0862477340546188	0.334426070979345	0.129958133260746	5.52958540792295	4.39571922161065	0.0258335415733828	0.0977782284338851
KAF5839476	-0.823585702748602	0.654073788011127	-0.303061469479286	0.362668708998547	4.39026292170245	0.0259295091628326	0.0980818713323905
KAF5828758	-1.03376137465714	-0.153974368222233	-0.314245588277464	4.82231148240311	4.37805225443737	0.026145771179657	0.0988398995444556
KAF5835829	-0.669376692008817	0.0485150989947297	-0.110653271112221	4.3080474619764	4.37669974916048	0.0261698532002556	0.0988709432611232
KAF5832522	0.649895354196616	-0.516908748809886	0.98688274169046	0.531915515717377	4.36947719920016	0.0262988888066309	0.0992982286456426
KAF5833941	0.0733643618724169	0.231357089727015	0.32393502501076	5.53232292217867	4.36361551450058	0.0264041521024306	0.0996352923065674
KAF5836826	-1.3666321867999	0.176157336604228	-0.505846385000901	1.21538867637964	4.36223714551581	0.0264289752788009	0.0996685932124271
KAF5843188	-1.80012313687892	0.062067064749398	-1.35021049860881	0.550868219022544	4.35227349387735	0.0266092154497494	0.100287605718051
KAF5836353	-1.47310009856533	-0.317028145970181	-0.351224809298009	0.446089384596779	4.34654557341396	0.0267134747881963	0.100574551142656
KAF5837172	-1.41578045799493	0.203742504993831	-0.821415163041349	0.686553204449003	4.34631740926423	0.0267176375828405	0.100574551142656
KAF5836805	-0.612380233035496	-0.0114852530942052	0.331929317921066	1.91487700174352	4.34206228957346	0.0267954085646891	0.100772474442235
KAF5834745	-1.55566113280678	0.170393059569789	0.027107571007919	-0.191361274125841	4.34167136364891	0.0268025666373648	0.100772474442235
KAF5832976	0.440348824411739	0.0355555739907568	0.123319178809987	6.53010316410278	4.34023225628802	0.0268289365361334	0.100810780832395
KAF5831057	-1.36056802687051	-0.684352475613913	-1.1388787711764	1.33139200768598	4.33852524134941	0.0268602543774369	0.100867621923708
KAF5826097	-0.777616830911984	-0.127542855672935	-0.268802429499147	4.01984925799442	4.33315175699243	0.0269591153031507	0.101114648803972
KAF5840480	1.76980431178648	1.21134444094076	0.74572936632938	0.200300084333383	4.33304037770835	0.0269611688912859	0.101114648803972
KAF5836137	-1.97380550322674	-0.103428315259064	-1.37189105146434	-0.592566896148552	4.33175396943369	0.0269849005187213	0.101114648803972
KAF5835828	-0.669292617033026	0.0484980921556503	-0.1105724505273	4.21054815413594	4.33142588808992	0.0269909568155707	0.101114648803972
KAF5841041	-0.838326873443252	0.0587656973332565	-0.227774319180655	3.1440856243594	4.32477277140161	0.0271141109819548	0.101514970803833
KAF5842343	-0.272181659970497	0.0946655954976887	0.334089010968812	5.23658340230718	4.32269010115087	0.0271527960533425	0.101543103891249
KAF5831031	0.465760683536969	0.271294454172928	0.475139361972796	4.53944174386913	4.32261332935059	0.0271542232877722	0.101543103891249
KAF5827237	-2.9451896370884	-0.267511334490871	-1.11217067020508	0.626371829003521	4.3183979316612	0.027232723244124	0.101775564373661
KAF5826506	1.49829206071417	0.715480268077413	0.656075882950249	1.81350527130646	4.31560162972488	0.0272849411183857	0.101909582234738
KAF5832074	-1.59195439915811	-0.445405209249151	-0.725233400254623	1.98025830569151	4.31300086886413	0.0273336112895267	0.102029532323001
KAF5826426	-0.171940484204122	0.0344089033833045	-0.108393318272162	8.50879895594567	4.31213643044494	0.0273498104300821	0.102029532323001
KAF5828663	-2.00534410665464	-0.964328571301793	-0.851431909425077	-0.10161083147627	4.31119451893911	0.0273674740008559	0.102034328560941
KAF5835279	0.333728385255896	-0.310756725287457	0.158449002767546	3.68633914632563	4.30582755231178	0.0274683719376428	0.102349256681528
KAF5828710	-1.18557332303473	-0.532371181950302	-0.871732581012384	2.77487692579044	4.29599679221196	0.0276543045717357	0.102978303422165
KAF5827836	0.507779608944439	0.422427806202248	0.434362904289476	3.7463650500912	4.29515708048291	0.0276702536001131	0.102978303422165
KAF5826715	-1.19208935852777	-0.544613130015663	-0.450398157491319	5.75773081487778	4.27897071871734	0.0279797741025981	0.104068055318917
KAF5833461	-1.71774040144804	0.0912803090305611	-0.333445355820709	1.54442621904499	4.27787739648818	0.0280008246850472	0.104070184993126
KAF5836273	-0.774073041175068	0.244042425478705	0.529270665816448	0.362529791820196	4.27720623920051	0.0280137560567372	0.104070184993126
KAF5840053	-1.22640129335613	0.0886162146494272	-0.618376026494541	0.898195270056064	4.27146392960138	0.0281246770633478	0.104419986951524
KAF5842629	-1.4994804632463	0.0802908397725026	-1.17252918830257	0.315653903784482	4.26492352149309	0.028251632788305	0.104828869726706
KAF5831922	2.08435352525156	1.78606354435177	1.10533121998545	-0.458473752494898	4.25906473641186	0.0283659196959477	0.105190285539139
KAF5830767	-1.04527626659567	-0.288391745949477	-1.45412414162874	1.47954099167591	4.25699693652738	0.0284063835108515	0.105229456616059
KAF5838771	-0.656513670154746	0.325343453458224	0.611088663252268	2.66903578156046	4.2567988020603	0.0284102642099858	0.105229456616059
KAF5830306	-2.53260861854153	0.479272613108178	-0.896232957919422	-0.211655456485831	4.25505250581014	0.0284444939850128	0.105293640835787
KAF5838498	-1.14173248388501	0.126672318174712	0.260346618354018	0.091497615255126	4.25111392559126	0.0285218704601088	0.105517371120236
KAF5830647	-0.856910714549804	-0.0438604848676365	-0.374457739804494	3.7254843716333	4.24997293392458	0.0285443315112802	0.105537795439333
KAF5826455	-2.29913266482467	0.0466203694278659	-2.34838109658652	2.05370520686851	4.24706790848078	0.0286016107959744	0.105686853652978
KAF5837786	-3.96243622472427	0.161902619621976	-0.513425207604722	-0.638814710443362	4.24405208945714	0.0286612150807024	0.105844321252387
KAF5831344	-1.38214679306818	0.918227451926524	0.0540706704812527	-0.633241314445733	4.23903139774552	0.0287607618379367	0.106084390539319
KAF5833313	-1.15903067041341	-0.308835460143587	-0.876050004342604	1.71354333714488	4.23878029684739	0.0287657509628917	0.106084390539319
KAF5828557	0.172583801031066	0.0370373452146367	0.031612741344696	14.5167757808593	4.23819889962469	0.0287773065828972	0.106084390539319
KAF5837755	-0.491025268610939	-0.0290878039044131	-0.233515637120957	6.01543093474768	4.23390643987486	0.0288627878586215	0.106336586847553
KAF5840261	-0.427419340401184	0.192683201606606	-0.206361155327568	7.63608760241179	4.23046453800519	0.0289315427043149	0.106478972435698
KAF5839846	1.06417404565324	0.575706639691862	0.147086998223169	0.667016735420157	4.22943723538829	0.0289521005553176	0.106478972435698
KAF5829927	-1.04494274696804	0.307316026033888	-0.448043407092589	3.14474219912641	4.22940682551912	0.0289527093589201	0.106478972435698
KAF5830816	0.805330574547273	0.586783329221154	0.628073065432346	2.20118127347717	4.22330115757199	0.0290752443787188	0.106866532436235
KAF5841074	-0.202271334605726	0.092937630128023	0.127744811110819	7.60391865843385	4.22099567600807	0.0291216688733275	0.106974054882565
KAF5843189	-1.74755707030854	-2.06410232068228	-1.00594655308552	-0.0973884036481192	4.21971806332479	0.0291474324629827	0.107005600615428
KAF5825368	0.9656909758831	0.933261332859252	0.639429465105326	2.3998659708401	4.21643534131198	0.0292137506708705	0.10718590499383
KAF5832112	-1.67366414972342	-0.683719383018779	-0.687537114047341	1.32451953903483	4.21353528983346	0.0292724830510212	0.107338180934586
KAF5828022	-0.379403390133797	0.123936335353759	-0.0629156451184068	4.74500619625192	4.20776914073813	0.0293896656175396	0.107704480468984
KAF5839175	-3.0353071548567	0.152622310685362	-0.614063988507525	0.319423823259253	4.20366021860931	0.029473499677875	0.107948208696744
KAF5843025	-0.934441194018388	1.05660422628544	-0.358847218539971	1.09612464211946	4.19879400089637	0.0295731421030569	0.108215276381743
KAF5827902	0.846511155596971	0.0764267610197574	0.522188921113278	2.32131184921959	4.19840334244862	0.0295811582147847	0.108215276381743
KAF5830762	-0.531600655325193	-0.0627414495741306	-0.511151803859288	3.40912288473931	4.1929088484686	0.0296941685794869	0.108564947329932
KAF5834670	-1.70774887747918	0.118636039516693	-0.853948790975105	0.410371146156493	4.19119430228133	0.0297295352145816	0.108630501106653
KAF5838051	-0.531028255399136	0.674520146645687	-0.367858007099624	1.06349227569309	4.18734349278331	0.0298091448080314	0.108857545225109
KAF5830429	-1.69763361438006	-0.12398986662631	-0.739330291802119	1.57307719127965	4.18483085743781	0.0298612223693427	0.108983840281784
KAF5840914	-0.844777086200525	0.054401060695816	-0.594079786338749	1.23930936043213	4.17956755975336	0.029970651694676	0.109319180361728
KAF5831419	0.705404266604557	0.205038286858245	0.322505438782633	3.19301154697956	4.17553764475677	0.0300547506953193	0.109561788666963
KAF5826811	-0.642086620464317	-0.145623902697547	-0.0542122281405671	3.16095352483079	4.17043272498891	0.03016167500986	0.109887272111946
KAF5836501	0.901727383176087	-0.237693590369904	0.367141248495644	0.713869784432882	4.16695207276931	0.0302348302450877	0.110089416964872
KAF5838403	0.866388883635055	-0.0429366400753024	0.137815653133918	1.73965529550974	4.16539405294172	0.0302676425498671	0.110144516989294
KAF5831253	0.413123078487218	0.350686871732767	0.328949445625228	4.95491859828447	4.16184661670005	0.030342505938308	0.110352488030157
KAF5840840	-0.551581057632735	0.141734982629443	-0.0362148036172562	4.58797313086927	4.15787155185573	0.0304266478507272	0.110593941721138
KAF5829529	-6.11497196881351	0.290197459675722	0.38270538108274	-0.994307381667822	4.44534436965051	0.0305583059527603	0.111007723665129
KAF5831216	0.739413796602489	0.0969753137603925	0.493929975976637	2.93422933947059	4.15031750016394	0.0305872910495176	0.111048265290498
KAF5827281	-1.17501002997469	-0.30208499359194	-0.408980951188896	1.50366217789637	4.1448363790879	0.0307044646064036	0.11140874461147
KAF5843361	-2.40847286473327	-0.0272722091626238	-1.35580253214657	1.6733808045303	4.12876822891238	0.0310509610000256	0.11260039990114
KAF5840536	0.684085831695093	0.205191837411544	0.543496938673657	4.75077989413991	4.1253791148082	0.0311246195247453	0.112786797442921
KAF5838281	-2.54006913043572	-0.0156902016449294	-1.80159344875647	-1.00797916484452	4.1243550689073	0.0311469156502603	0.112786797442921
KAF5832299	-1.60480454662104	-0.507456739664274	-0.394730447887847	1.21524115066636	4.12390714523438	0.0311566739003639	0.112786797442921
KAF5830910	1.24374039105375	0.334569478272403	0.538093025056646	2.74171765330865	4.11365106874019	0.0313810760712038	0.113533161395819
KAF5834305	-0.901318919521856	-0.135314654583276	-0.37723937734873	4.49201491852382	4.11051801530454	0.0314499985674777	0.113716477699005
KAF5842447	1.92884992708012	0.482135877469101	0.478699328046193	1.07372751296904	4.10887077490031	0.0314863054552629	0.11372911393128
KAF5828311	-0.224188229562664	-1.02197596208111	0.0733370560457587	1.40733920611249	4.10870311992836	0.0314900034560928	0.11372911393128
KAF5831935	-0.00747707325378851	0.292717543582969	0.00795850469007075	5.81820876958356	4.10203174519089	0.0316375629689939	0.114123781116403
KAF5843362	-2.41054875567826	-0.0272022959338701	-1.35673646186761	2.07329633214755	4.10191869186514	0.0316400703837474	0.114123781116403
KAF5834219	-0.257531708511324	-0.0670240012909215	-0.0821693419921199	10.4243649810215	4.10128016705396	0.0316542365600552	0.114123781116403
KAF5838191	-4.40078834783263	-0.342273201978721	-2.5322656563689	-0.858497224891269	4.09700975548549	0.0317491673928494	0.114365077573708
KAF5836668	0.6752834951371	-0.188557200129789	0.370426786863159	1.55744837499799	4.09661862107184	0.0317578786841919	0.114365077573708
KAF5833997	-1.79564196675148	-0.211211529688556	-1.18173733900033	1.12227480052943	4.09249314865201	0.0318499287993939	0.114630304113359
KAF5833832	0.8255564361044	-0.228675409301053	0.300495904139798	1.24336346815498	4.0896782001185	0.0319129144052332	0.114790679413743
KAF5842153	-1.48657385759595	-0.782045280700403	-0.77383664880392	1.59681100424713	4.08601174794761	0.0319951683934748	0.114958474060837
KAF5835425	-2.20626855902643	0.88247897773241	0.598233835644944	-0.632456318597064	4.08595391716637	0.0319964677402073	0.114958474060837
KAF5838211	-1.20974280316129	2.59497909495734	1.54678028856647	0.385212994275066	4.08016354332562	0.0321268751365712	0.115360479597025
KAF5825874	1.20106334538046	0.731230490417324	0.671786094841632	1.48495463211849	4.07910349541112	0.032150815273074	0.115379941907403
KAF5840408	-0.471826413727153	0.03244221854101	-0.2983924036007	6.4393710957783	4.07815295772598	0.032172299735232	0.115390574179905
KAF5829919	0.509237660914314	0.0578780122125711	0.113868577185969	3.37777682641173	4.07520643216628	0.0322390037174829	0.11549845007532
KAF5835002	-0.105061655503376	0.0069372808306302	-0.686098186831889	2.66758399522495	4.07518652133649	0.0322394550049731	0.11549845007532
KAF5840422	-0.335261189912514	0.129114243768342	-0.182156167174878	5.49876942279749	4.06057351836364	0.032572639571912	0.116625025593685
KAF5836385	-1.6936260770597	-1.13285683073757	-1.29909755284009	0.332705927588385	4.05061469596618	0.0328019830001516	0.117378721476706
KAF5838113	-0.28997113832572	-1.45763279851328	-6.423456285677	-1.26716567719798	4.32870914032962	0.0328432724581524	0.117423280777701
KAF5837577	0.736595805903131	0.3366966426237	0.548309605177233	3.76050441812628	4.04844779673546	0.0328521313636488	0.117423280777701
KAF5836795	0.240503198480074	-0.534428984495502	1.22252183316862	-0.348822673669397	4.04318231744421	0.032974358956294	0.117792578152358
KAF5837384	2.31544152921057	1.63381665655744	1.1316314616012	-0.62811151805688	4.04226064643232	0.0329958076235167	0.117801651286252
KAF5838234	-0.200835825311085	0.283927160692993	-0.0546796086856965	4.40180767865118	4.04010373333479	0.0330460651676418	0.117913508587863
KAF5839212	-0.668502725482599	-0.537986373202199	-0.490030235391561	2.22817017294057	4.03753414692922	0.0331060535995032	0.118042934876921
KAF5831323	-1.67018343721403	0.318837215117685	0.181944917090078	-0.390597027077022	4.03692757123388	0.0331202327712451	0.118042934876921
KAF5842038	-1.45648937133965	-0.271309465414576	-0.66899812220069	3.43219922151522	4.03497167596072	0.0331660010633454	0.1181384714835
KAF5826675	0.884583363786821	0.328917278504049	0.374146145514978	1.26927709963568	4.03354224293171	0.0331994961979885	0.118190206464839
KAF5834126	1.09096332634907	-0.15598585289387	1.12031637829971	1.7857726216781	4.03118677941417	0.0332547756818304	0.118319390347118
KAF5834510	-1.21396797341099	-0.037720883580485	-0.521450614572549	1.70988115925487	4.02570844302681	0.0333837558751108	0.118710501770514
KAF5832230	0.764289903818611	0.587545983478507	0.324295898828455	2.51409644678824	4.0157857780713	0.0336188440882079	0.119431523328441
KAF5842133	0.486700822087207	0.188122784095306	-0.398615878272364	3.58683348059501	4.01553281292421	0.0336248622661455	0.119431523328441
KAF5839548	-3.51963249540043	-1.28936372552321	-6.84101357202634	-1.38555950905613	4.28771683746016	0.0336941347404997	0.11960937859448
KAF5836792	-0.923030336670137	-0.427027142092356	-0.795648866508738	3.86034107475717	4.01087319928144	0.0337359395881654	0.119659251830886
KAF5826105	-1.23525738889956	0.154544391549373	0.309417387933692	1.25949791329291	4.01042701787607	0.0337465979882611	0.119659251830886
KAF5836777	-0.575043598976131	0.227822706221488	-0.138131902610128	1.86067177777267	4.0086445808584	0.0337892156910427	0.119742214877813
KAF5838192	-4.38337050949816	-0.341938930931208	-2.52800746334679	-0.943203532927489	4.00559462862672	0.0338622835124433	0.11993293137153
KAF5836929	-0.425940641145046	0.881998609405918	-0.68962999055565	-0.12009152785208	4.00146085229152	0.0339616076698386	0.120216372604031
KAF5827464	-0.604469573806668	0.252106498654635	0.2109545152108	2.82064293092954	3.99898669776444	0.0340212160782639	0.120358987034403
KAF5825680	-2.36250828001066	0.102796890265381	-0.112094101313667	0.552514701244666	3.99711285889109	0.0340664417395076	0.120450585719144
KAF5839947	-0.309904549198569	0.77545836214348	0.44046461164721	0.496978259693278	3.99468426806664	0.0341251597263869	0.120537494930901
KAF5839979	-0.511405196724873	0.252625562143618	0.0690756658272171	4.35349160602449	3.99449595216804	0.0341297176658282	0.120537494930901
KAF5832412	-1.71364490269107	-0.271980883780022	-0.538939022040041	1.43019218780799	3.98924110734661	0.0342571879336029	0.120919139278383
KAF5832069	-1.54741526541469	0.426736126013423	-0.383534846935946	1.54645682536916	3.98188473083812	0.0344365600581268	0.121483447996676
KAF5842792	-0.966991345532457	-0.320157579157012	-0.301295611126185	2.16386006875557	3.9801329034645	0.034479434799302	0.121565862365394
KAF5842299	0.446085447064879	1.04752606787225	0.946619201835174	1.00281774354358	3.97897832197943	0.03450772602979	0.121596794776919
KAF5831345	0.377311032808558	0.373855087843499	0.36913598469432	7.24358754945276	3.97751914514219	0.0345435192075774	0.121654112302548
KAF5837148	-0.685885235646769	0.233865092212065	-0.783055777624696	0.487911868525606	3.9762515242023	0.0345746483374055	0.121694948667817
KAF5834249	-1.77028843414279	-0.354935204247762	-1.00515047079	0.0386889398543813	3.97477267855508	0.0346110054390454	0.121754129805338
