logFC..ML...LL	logFC..HL...LL	logCPM	F	PValue	FDR
KAF5828808	0.858537944549771	-1.3031255970192	6.0130613714846	148.661137506441	8.65433947270435e-09	3.17857187475554e-07
KAF5836148	1.38752393816865	-1.17483949952115	4.49935789297983	147.703213436579	8.96147128882283e-09	3.27700264509181e-07
KAF5841332	0.678640234440202	-0.393815042409717	6.67889057894688	147.061243006737	9.17449856099943e-09	3.34031525868736e-07
KAF5841542	0.986721585077346	-1.05968999541754	4.49493526157006	146.550961711471	9.34809326525588e-09	3.38878497849579e-07
KAF5842676	0.717902489791748	-1.13174590202504	5.66899444001527	146.203378264305	9.46855720224062e-09	3.41177403436956e-07
KAF5826534	1.14225785131911	-1.01851160110632	6.05980726591973	146.133503675954	9.49299438748636e-09	3.41177403436956e-07
KAF5838922	0.910359141799306	-0.461892402290586	6.45959181485964	144.781138022231	9.98092433764646e-09	3.5718060001475e-07
KAF5835046	1.71095371757345	-1.98044280618869	4.06403876665749	143.140570916216	1.06130808147338e-08	3.77436534551099e-07
KAF5839090	2.10515546412446	-0.115080993676563	4.16137021087594	143.080538901899	1.06370936415165e-08	3.77436534551099e-07
KAF5837283	1.12921917433278	-0.246242084816755	6.14046294732424	142.904235275054	1.07079862202554e-08	3.78348846449024e-07
KAF5842082	3.02832204646656	0.552341805899382	2.82451754600756	142.305143795583	1.09530803740269e-08	3.85382752319751e-07
KAF5835064	0.871391268900644	-0.258316726760103	6.45227158216336	141.715362757174	1.12008496255109e-08	3.92451526209323e-07
ACS95085	-0.595885287637503	1.43011936848978	11.3682824297006	141.464972184425	1.13080335951708e-08	3.94556138858167e-07
KAF5837586	0.362763472616609	-0.706999620195094	7.01346030025491	141.234427238229	1.14077927223993e-08	3.96385295673741e-07
KAF5837549	0.8827305768378	0.53863811013157	9.40748011782258	140.932667341427	1.15399390643434e-08	3.9932004018517e-07
KAF5836101	0.53049863515996	-0.441151552625309	8.38696166272523	140.30981875716	1.18184452265209e-08	4.05991175536801e-07
KAF5827890	0.106651656122633	-1.17104410052873	7.01459815018354	140.204124785914	1.18664887178881e-08	4.05991175536801e-07
KAF5841101	1.06561285186201	-0.315842165930542	7.00155575897075	140.178491484752	1.18781750664576e-08	4.05991175536801e-07
KAF5831313	0.314363968645451	-2.33917757587439	4.98298127032975	139.386544380583	1.2246002289717e-08	4.16861882821503e-07
KAF5830475	1.05639792409306	-2.00536861312932	4.10972130266297	138.86644032363	1.24948783653723e-08	4.23611787172583e-07
KAF5835904	0.725403726111434	-0.326371845003299	9.05415702544266	138.444747645685	1.27010478231367e-08	4.28865219640915e-07
KAF5842653	-0.0798615140136792	-1.05857736963192	5.8067313304005	137.790523970995	1.30288956237274e-08	4.37069626535503e-07
KAF5830051	1.02584813297824	-0.35835092508001	6.22584702135993	137.752191134067	1.30484125428559e-08	4.37069626535503e-07
KAF5834869	0.581516108814166	-0.470605830415286	7.28152525524442	136.893056534049	1.34950113160232e-08	4.5022798709314e-07
KAF5830488	0.29035783969807	-0.995365204160786	6.15247404827055	136.505069184689	1.3702587719187e-08	4.55339164922509e-07
KAF5838384	-1.06734704973359	0.501056449205491	6.21736025119598	136.248809500477	1.38417531435885e-08	4.5668904961921e-07
KAF5829532	0.313223857736364	-0.949420475642142	6.44463447280449	136.229543299159	1.38522830909099e-08	4.5668904961921e-07
KAF5840459	0.116741366385565	-0.794586457508953	7.24889792540598	135.954298112621	1.40037542371098e-08	4.59872305810028e-07
KAF5839750	0.437829172923454	-0.692684997340928	7.41746961809671	135.736427195228	1.41250370039709e-08	4.62043202622079e-07
KAF5837166	-0.288496339616805	-1.28758392261133	8.33900888617563	135.528412701436	1.42419898307615e-08	4.64056120010883e-07
KAF5834341	0.842082242598608	-0.561027173632215	6.20982496682477	135.412861830407	1.430744945947e-08	4.6438209989768e-07
KAF5836580	1.47936553859692	0.318455301158892	5.45637387011279	135.188524157327	1.44355522293101e-08	4.66730943506727e-07
KAF5843670	1.4063037509686	-0.495914515578625	4.26491505078793	134.992668548564	1.45484974840828e-08	4.67565603165694e-07
KAF5833076	2.09447697376365	-0.683895326560483	3.12602592168549	134.950349939193	1.45730382644192e-08	4.67565603165694e-07
KAF5843141	0.388630906184868	-0.711741265215853	7.27579577696388	134.417138164352	1.4886469392555e-08	4.75798834707082e-07
KAF5839022	-1.85893261161282	-0.113605576828532	5.11672808583681	133.959659220496	1.51617317576651e-08	4.8275415109767e-07
KAF5831548	0.195636207353558	-0.917509474046848	8.61320773350329	133.699303275389	1.53210641253294e-08	4.85979511308744e-07
KAF5835146	0.305643892488171	-1.70959281829345	4.14467264456487	133.529629290901	1.542596341766e-08	4.87460443998058e-07
KAF5842567	1.02723692244399	-2.04097777734334	3.77845923017228	132.955083046136	1.57875118733092e-08	4.94638179872168e-07
KAF5829217	0.0397396641943363	-1.05634067661826	6.26408896396254	132.951438427809	1.57898370242603e-08	4.94638179872168e-07
KAF5842479	0.25094694734173	-0.709479855428815	6.63227361798134	132.888096122573	1.583031194241e-08	4.94638179872168e-07
KAF5830843	-0.513029293705583	-1.20504535806183	9.06618480701158	132.362458960469	1.61709474985076e-08	5.03403399079935e-07
KAF5841595	0.870984206678993	-0.729418808344724	5.75442170574533	132.024458159069	1.63945519663352e-08	5.08473993207745e-07
KAF5834305	0.241995501145021	-1.31417123373544	5.29137306483783	131.836826288754	1.65202523465924e-08	5.1048189354378e-07
KAF5837953	-0.0784148387777653	-0.514271848312815	12.7182336319047	131.216817603506	1.6943769776181e-08	5.20242812249641e-07
KAF5836300	-0.308410916036107	-1.06118986807808	9.74636170949825	131.192863019904	1.69603878366554e-08	5.20242812249641e-07
KAF5836963	1.58342317602173	-0.42835641010222	4.1165101640237	130.36000005938	1.75502997229965e-08	5.36373028760483e-07
KAF5831233	0.44101181444037	-1.34351514547271	5.00069178865369	130.000206788475	1.78125991462866e-08	5.42409837276377e-07
KAF5832095	0.21150159261184	-0.625359402787351	9.7740833783241	129.623393849911	1.80922746930439e-08	5.48930102462135e-07
KAF5838451	0.571977448382789	-0.598304024418394	7.35908966954872	129.457274884613	1.82172122446912e-08	5.49824254869588e-07
KAF5836945	0.643091887904438	-0.567732069727118	6.03044972913294	129.409856022235	1.82530621989187e-08	5.49824254869588e-07
KAF5831065	0.598700783332757	1.10249855400527	7.30687132001202	129.234674277773	1.83862273953992e-08	5.5015986362217e-07
KAF5839082	0.0991521458328632	-0.866755964011969	6.47912705947722	129.165377748639	1.84392193041145e-08	5.5015986362217e-07
KAF5843030	0.216370052114473	-1.0232573013831	8.34382306449442	129.136573184608	1.84612994599749e-08	5.5015986362217e-07
KAF5827725	0.331795202563816	-1.0788548384948	6.84166944806056	128.911417167093	1.86349709739162e-08	5.53366123885015e-07
KAF5832627	0.860076961841758	-1.00134352254561	5.35813148977324	128.003614606796	1.935501553232e-08	5.7271696136978e-07
KAF5839799	0.871014434589566	-0.585480305892347	5.8274630946106	127.635037828936	1.96566883221348e-08	5.79595450737876e-07
KAF5842285	0.146844495866995	-1.00882941950538	6.28974819390024	127.24780062605	1.99796228796533e-08	5.87050392962164e-07
KAF5838253	0.734440836268068	-0.495660207658728	6.6692957823518	126.885604452925	2.02873481090014e-08	5.94007877848873e-07
KAF5840172	-0.170052442780751	-0.676376609110455	10.3810378414077	126.722102941364	2.04280885747276e-08	5.96044647124631e-07
KAF5839403	-0.157722408302868	-1.10480556590767	6.39475714170449	126.594163778039	2.05390203151239e-08	5.97200542079331e-07
KAF5840417	0.336423687393926	-0.677499741778268	8.39939727169696	126.02862414281	2.10379668412747e-08	6.09591468265863e-07
KAF5836630	1.00779528651639	-1.34833167149603	4.76033790999527	125.729581097338	2.13075665096405e-08	6.15274351557687e-07
KAF5838008	0.217689614019208	-1.19281555643913	5.89933243593033	125.47252437133	2.15425731538715e-08	6.17564509733237e-07
KAF5832210	0.741319406513991	0.0944220483010589	10.2910918468715	125.424302509597	2.15869981775222e-08	6.17564509733237e-07
KAF5832675	-0.118932762379683	-0.888855212177972	7.86735711220196	125.401415914598	2.16081205340146e-08	6.17564509733237e-07
KAF5834205	0.507402648086282	-0.8260637934216	5.56437111938039	125.137154611554	2.18537840104956e-08	6.20984530711823e-07
KAF5834001	0.270970014860323	-2.12415534993039	4.09278661699384	125.113325978786	2.18760970336742e-08	6.20984530711823e-07
KAF5827525	0.87300273370678	-0.0010708128990441	6.48840308568099	125.006646668329	2.19763208388786e-08	6.2151448483203e-07
KAF5825692	1.03437635557311	-0.875054881554595	6.24672524592708	124.93577253493	2.20432053970758e-08	6.2151448483203e-07
KAF5838949	0.106627805461527	-1.52625914007996	8.35388054105869	124.016047389895	2.29332923458343e-08	6.41378947413993e-07
KAF5843319	1.05151075779372	0.0197079376022857	5.37286576206396	123.975237665788	2.29737586063308e-08	6.41378947413993e-07
KAF5842120	-0.501198000843757	-0.994480290516436	7.06815250035138	123.971456860762	2.29775118490802e-08	6.41378947413993e-07
KAF5831855	0.436969309000316	-1.03011151209062	5.13664585119494	123.709609281488	2.32392177535894e-08	6.44303408792393e-07
KAF5836349	1.10532677302136	-0.863895816233218	4.22904213549411	123.618476350521	2.3331124422907e-08	6.44303408792393e-07
KAF5834531	0.0397300842407974	-1.73555755532649	4.5040619341054	123.60679977877	2.33429310659049e-08	6.44303408792393e-07
KAF5831026	1.24360366361305	-1.50134056504399	2.94948332158123	123.560274167499	2.33900449334711e-08	6.44303408792393e-07
KAF5835570	0.750672204867697	-0.746301384645561	6.27365398792991	123.187565730049	2.37715383821871e-08	6.52665122663721e-07
KAF5832971	1.18032779325535	0.665895720191374	7.23266698800733	122.456662771197	2.45411761128859e-08	6.71594146304922e-07
KAF5829716	0.755637316349086	-0.512031447679982	5.72783082323653	122.245399202569	2.4769082082211e-08	6.74388529139076e-07
KAF5836489	0.756408580156182	-1.34618680014914	6.86137766433046	122.212907003948	2.48043547856264e-08	6.74388529139076e-07
KAF5831390	0.000839934006931542	-0.923455509649891	7.96267660912056	121.774101330074	2.52865581537301e-08	6.85273909318238e-07
KAF5829613	0.137686282764994	-1.13829233829446	5.27830400710393	121.169740854363	2.59689005827375e-08	6.96182920326221e-07
KAF5840695	1.07971635803323	-1.24223144444315	5.4083932990261	121.070666605918	2.60828179589351e-08	6.96182920326221e-07
KAF5827549	-0.0836655606415424	-1.05121619854186	6.99188965680715	121.057973699927	2.60974550155619e-08	6.96182920326221e-07
KAF5828081	1.63463925494161	-1.25927805921093	2.84100207260567	120.968921446604	2.62004199222108e-08	6.96182920326221e-07
KAF5842058	0.850933989063711	-0.541449290090178	5.77046147845546	120.863974569262	2.63223779194586e-08	6.96182920326221e-07
KAF5826731	0.81753779798563	-1.08244573833251	5.81049441165716	120.863113986615	2.63233807586145e-08	6.96182920326221e-07
KAF5827704	0.588889559234325	-2.62585780200032	3.70022892013391	120.860285019967	2.63266776780098e-08	6.96182920326221e-07
KAF5834850	0.154825514537976	-1.07134499749228	6.80572369373007	120.793241070035	2.6404954311374e-08	6.96182920326221e-07
KAF5838109	0.651826230508508	-1.15375361766923	4.18801768430423	120.765583074068	2.64373260883375e-08	6.96182920326221e-07
KAF5839556	0.702813900570381	-0.525384545055416	7.11757004525345	120.651194121374	2.65717082264442e-08	6.97528165166907e-07
KAF5827661	0.426837306150455	-0.608811552477368	6.52674658299827	119.398453027952	2.80973730951647e-08	7.35273132184091e-07
KAF5839144	0.700913708572011	-0.416513720652622	5.45080298614312	119.193192377026	2.83570861626809e-08	7.39757755533615e-07
KAF5841025	0.285447251937934	-1.18016205076731	7.36324798069375	118.774619344167	2.88955207053316e-08	7.49852464058546e-07
KAF5836971	0.896926418951748	-0.400824537200457	6.59278112120666	118.753399357034	2.89231366002998e-08	7.49852464058546e-07
KAF5838572	0.825218467349331	-0.801608719175901	4.89881334982319	118.218010810635	2.96303004253568e-08	7.65815233833143e-07
KAF5843246	-1.37206692444975	0.281412871790903	5.01792670893954	116.787319574921	3.16223297067615e-08	8.12625225216176e-07
KAF5828556	0.567355201545753	-1.14214416078501	6.05645070551336	116.778204995171	3.16355174851294e-08	8.12625225216176e-07
KAF5829608	0.460602178472554	-0.873054086760932	5.46250117120788	116.515006029248	3.20191481969245e-08	8.1827874653849e-07
KAF5841230	1.07592667856885	-0.273616559486591	5.59452440640309	116.464078812227	3.20940098323369e-08	8.1827874653849e-07
KAF5829024	0.235891636321431	-0.751318595994185	8.08239641884619	116.426922376388	3.21487589695681e-08	8.1827874653849e-07
KAF5827323	1.25903832666718	0.0898530185229049	6.44674183385087	116.221738513689	3.24530824560665e-08	8.20198979632119e-07
KAF5841354	0.918738966831673	-1.37619350259958	4.7293731005183	116.15717588533	3.2549541500336e-08	8.20198979632119e-07
KAF5835243	0.718821766903278	-1.56155322810365	4.56593907429872	116.135941609577	3.25813401407556e-08	8.20198979632119e-07
KAF5839053	0.94778741547699	-0.996903110683624	5.31500777347005	116.112834345598	3.26159852182345e-08	8.20198979632119e-07
KAF5832292	0.739728954242866	-0.383306824173879	5.70249987758713	115.955847286418	3.2852511312942e-08	8.23673442319091e-07
KAF5830699	0.823904339571164	-0.258334503078254	6.32988390237076	115.83707399726	3.30328062920204e-08	8.25721551908594e-07
KAF5830652	0.622276593080312	-0.70544128247284	6.99587126721097	115.281844230871	3.38912573789814e-08	8.44658896701163e-07
KAF5840580	0.382123744266999	-0.69724307126214	7.21445100453344	115.106281751992	3.41681509540809e-08	8.47543529380852e-07
KAF5838185	-2.11311168072734	0.121459202634967	6.05358387248029	115.080256770333	3.42094235646917e-08	8.47543529380852e-07
KAF5839218	0.246456859463567	-1.93359675811651	4.78913075699338	113.783211026735	3.63428768639044e-08	8.97744102826948e-07
KAF5832331	1.08072124726173	0.115800999518167	6.53423293787693	113.591816604467	3.66708034964203e-08	9.02360820931083e-07
KAF5834590	-0.394371724866511	-1.28279382205344	5.60407935469171	113.548624901302	3.6745287788094e-08	9.02360820931083e-07
KAF5840052	-0.912279302885543	0.401065073526447	6.58440047239637	113.243749783194	3.72761480681469e-08	9.12720654744626e-07
KAF5830293	0.377316114655982	-1.00120979017058	6.92083085520103	113.181019894478	3.73864941359731e-08	9.12753649838598e-07
KAF5829707	0.829807599511481	-0.854194004198034	6.00692723600507	112.992228654197	3.77209209674638e-08	9.18241256341691e-07
KAF5831827	-0.745489676114476	-0.986634457834389	10.4954494707826	112.412505742065	3.87701062459805e-08	9.41045999141567e-07
KAF5832381	1.31844775146372	-0.883936898883352	4.61182339879569	112.191305029402	3.91794768780362e-08	9.48233928834321e-07
KAF5829353	0.709520891159915	-1.63941755023832	3.6883448321899	112.125974778532	3.93013550315136e-08	9.48424187519579e-07
KAF5827276	0.432484596721222	-1.13913927465935	5.20259164173249	112.065883377683	3.94138544610477e-08	9.48424187519579e-07
KAF5836981	0.192492465315556	-1.17561339355465	5.99583060466749	111.549553036985	4.03963011566834e-08	9.69279730332571e-07
KAF5832592	0.554069083806052	-1.98826895191594	4.49465270953247	111.438147007368	4.06120480213192e-08	9.7167225751579e-07
KAF5830879	-1.58122832902287	0.873309804978419	4.43789020784041	111.1664718108	4.11438884768359e-08	9.81592370669584e-07
KAF5833060	0.945260536334756	-0.825244766893578	5.01081380418069	111.019623833052	4.1434779443816e-08	9.85723985973055e-07
KAF5830250	-0.543438600206569	-0.946495789915869	6.30636104153923	110.54334450538	4.23950624125451e-08	1.00571176386021e-06
KAF5839138	0.4499669723592	-1.48209955765899	3.74983471359824	110.357823412483	4.27761961283684e-08	1.00897332398911e-06
KAF5830779	0.517389576356731	-1.85621930670682	4.34586759561686	110.343503371016	4.28057826899984e-08	1.00897332398911e-06
KAF5836700	0.214871725605722	-0.994463704395186	5.29853256060736	110.30086641754	4.28940175949512e-08	1.00897332398911e-06
KAF5842671	0.600203460056563	-0.533138413737464	7.04379680697769	109.589762696333	4.439768983656e-08	1.04141808036794e-06
KAF5832318	0.672032406293396	-1.08468452813132	4.02965433857114	108.856204548467	4.60143865445691e-08	1.07632534336375e-06
KAF5841596	1.04852404051395	-1.10666989671868	5.5677320627657	108.465287595779	4.6904240259895e-08	1.094083866118e-06
KAF5836490	0.780040621775052	-0.538217291170897	5.76980665734873	108.008085247807	4.79708410871549e-08	1.11558525006811e-06
KAF5838662	0.374507557678555	-0.530874117878641	10.6018843327087	107.943499283704	4.81238062346866e-08	1.11558525006811e-06
KAF5835551	0.431279742416885	-1.80916878164777	4.27516124079497	107.900618735082	4.82256819351152e-08	1.11558525006811e-06
KAF5843779	0.486160285954217	-1.7822291261984	6.96359109192346	107.72349663167	4.86491915607295e-08	1.12228190118333e-06
KAF5830974	0.777592310125613	-0.561922009253793	6.38960333979757	107.359554629242	4.95332354975623e-08	1.13953657707853e-06
KAF5839458	0.789000435742709	-0.618783348176985	5.30014492997366	107.110732525212	5.01485488668772e-08	1.15053136496227e-06
ACS95061	-1.07118823697438	0.556636433886366	6.84853207548465	106.969673341184	5.05013752061532e-08	1.15546042616483e-06
KAF5840133	-0.38631444007638	-0.923840208768898	8.11563494963864	106.193886140205	5.24949421288824e-08	1.19780012367101e-06
